vehicleID,laneID,time(s),lateralDistance(m),longitudinalDistance(m),velocity(km/h),acceleration(m/s^2),vehicleLength(m),vehicleWidth(m)
363,5,181.84,11.509999999999998,41.19,36.66,-0.32,4.04,2.02
363,5,181.88,11.509999999999998,42.620000000000005,36.65,-0.31,4.04,2.02
363,5,181.92,11.5,44.10000000000002,36.64,-0.3,4.04,2.02
363,5,181.96,11.5,45.56999999999999,36.63,-0.3,4.04,2.02
363,5,182.0,11.489999999999998,47.04000000000002,36.61,-0.29,4.04,2.02
363,5,182.04,11.489999999999998,48.50999999999999,36.6,-0.28,4.04,2.02
363,5,182.08,11.489999999999998,49.96999999999997,36.59,-0.27,4.04,2.02
363,5,182.12,11.48,51.44999999999999,36.58,-0.26,4.04,2.02
363,5,182.16,11.48,52.920000000000016,36.57,-0.26,4.04,2.02
363,5,182.2,11.469999999999999,54.389999999999986,36.56,-0.25,4.04,2.02
363,5,182.24,11.469999999999999,55.839999999999975,36.55,-0.24,4.04,2.02
363,5,182.28,11.46,57.30000000000001,36.54,-0.23,4.04,2.02
363,5,182.32,11.46,58.75,36.53,-0.23,4.04,2.02
363,5,182.36,11.45,60.21999999999997,36.52,-0.22,4.04,2.02
363,5,182.4,11.45,61.68000000000001,36.51,-0.22,4.04,2.02
363,5,182.44,11.439999999999998,63.139999999999986,36.5,-0.21,4.04,2.02
363,5,182.48,11.43,64.60000000000002,36.5,-0.2,4.04,2.02
363,5,182.52,11.43,66.07,36.49,-0.2,4.04,2.02
363,5,182.56,11.419999999999998,67.52999999999997,36.48,-0.19,4.04,2.02
363,5,182.6,11.419999999999998,69.0,36.47,-0.19,4.04,2.02
363,5,182.64,11.41,70.45999999999998,36.47,-0.18,4.04,2.02
363,5,182.68,11.399999999999999,71.92000000000002,36.46,-0.18,4.04,2.02
363,5,182.72,11.399999999999999,73.38,36.45,-0.17,4.04,2.02
363,5,182.76,11.39,74.83999999999997,36.44,-0.16,4.04,2.02
363,5,182.8,11.39,76.29000000000002,36.44,-0.16,4.04,2.02
363,5,182.84,11.379999999999999,77.73000000000002,36.43,-0.15,4.04,2.02
363,5,182.88,11.369999999999997,79.18,36.43,-0.15,4.04,2.02
363,5,182.92,11.36,80.63,36.42,-0.14,4.04,2.02
363,5,182.96,11.36,82.07999999999998,36.41,-0.14,4.04,2.02
363,5,183.0,11.349999999999998,83.54000000000002,36.41,-0.14,4.04,2.02
363,5,183.04,11.34,85.0,36.4,-0.13,4.04,2.02
363,5,183.08,11.34,86.45999999999998,36.4,-0.13,4.04,2.02
363,5,183.12,11.329999999999998,87.92000000000002,36.39,-0.13,4.04,2.02
363,5,183.16,11.32,89.38,36.39,-0.12,4.04,2.02
363,5,183.2,11.32,90.83999999999997,36.38,-0.12,4.04,2.02
363,5,183.24,11.309999999999999,92.30000000000001,36.38,-0.12,4.04,2.02
363,5,183.28,11.3,93.75999999999999,36.37,-0.11,4.04,2.02
363,5,183.32,11.3,95.20999999999998,36.37,-0.11,4.04,2.02
363,5,183.36,11.29,96.67000000000002,36.36,-0.11,4.04,2.02
363,5,183.4,11.279999999999998,98.11000000000001,36.36,-0.11,4.04,2.02
363,5,183.44,11.27,99.57,36.36,-0.1,4.04,2.02
363,5,183.48,11.27,101.01999999999998,36.35,-0.1,4.04,2.02
363,5,183.52,11.259999999999998,102.48000000000002,36.35,-0.1,4.04,2.02
363,5,183.56,11.25,103.94,36.34,-0.1,4.04,2.02
363,5,183.6,11.239999999999998,105.38999999999999,36.34,-0.1,4.04,2.02
363,5,183.64,11.239999999999998,106.83999999999997,36.34,-0.09,4.04,2.02
363,5,183.68,11.23,108.29000000000002,36.33,-0.09,4.04,2.02
363,5,183.72,11.219999999999999,109.75,36.33,-0.09,4.04,2.02
363,5,183.76,11.219999999999999,111.19999999999999,36.33,-0.09,4.04,2.02
363,5,183.8,11.21,112.65999999999997,36.32,-0.09,4.04,2.02
363,5,183.84,11.2,114.12,36.32,-0.09,4.04,2.02
363,5,183.88,11.189999999999998,115.58999999999997,36.32,-0.09,4.04,2.02
363,5,183.92,11.189999999999998,117.04000000000002,36.31,-0.09,4.04,2.02
363,5,183.96,11.18,118.5,36.31,-0.08,4.04,2.02
363,5,184.0,11.169999999999998,119.94,36.3,-0.08,4.04,2.02
363,5,184.04,11.16,121.38999999999999,36.3,-0.08,4.04,2.02
363,5,184.08,11.16,122.83999999999997,36.3,-0.08,4.04,2.02
363,5,184.12,11.149999999999999,124.29000000000002,36.29,-0.08,4.04,2.02
363,5,184.16,11.14,125.74000000000001,36.29,-0.08,4.04,2.02
363,5,184.2,11.129999999999999,127.18,36.29,-0.08,4.04,2.02
363,5,184.24,11.129999999999999,128.63,36.29,-0.07,4.04,2.02
363,5,184.28,11.119999999999997,130.07999999999998,36.28,-0.07,4.04,2.02
363,5,184.32,11.11,131.52999999999997,36.28,-0.07,4.04,2.02
363,5,184.36,11.099999999999998,132.96999999999997,36.28,-0.07,4.04,2.02
363,5,184.4,11.099999999999998,134.44,36.27,-0.07,4.04,2.02
363,5,184.44,11.09,135.89,36.27,-0.07,4.04,2.02
363,5,184.48,11.079999999999998,137.35000000000002,36.27,-0.07,4.04,2.02
363,5,184.52,11.07,138.79000000000002,36.27,-0.07,4.04,2.02
363,5,184.56,11.07,140.24,36.26,-0.07,4.04,2.02
363,5,184.6,11.059999999999999,141.7,36.26,-0.07,4.04,2.02
363,5,184.64,11.05,143.15999999999997,36.26,-0.07,4.04,2.02
363,5,184.68,11.04,144.61,36.25,-0.07,4.04,2.02
363,5,184.72,11.04,146.07,36.25,-0.07,4.04,2.02
363,5,184.76,11.030000000000001,147.52999999999997,36.25,-0.07,4.04,2.02
363,5,184.8,11.02,148.96999999999997,36.25,-0.07,4.04,2.02
363,5,184.84,11.010000000000002,150.42000000000002,36.24,-0.07,4.04,2.02
363,5,184.88,11.010000000000002,151.86,36.24,-0.06,4.04,2.02
363,5,184.92,11.0,153.29999999999998,36.24,-0.06,4.04,2.02
363,5,184.96,11.0,154.74,36.24,-0.06,4.04,2.02
363,5,185.0,10.989999999999998,156.18,36.23,-0.06,4.04,2.02
363,5,185.04,10.98,157.63,36.23,-0.06,4.04,2.02
363,5,185.08,10.98,159.07999999999998,36.23,-0.06,4.04,2.02
363,5,185.12,10.969999999999999,160.54,36.23,-0.06,4.04,2.02
363,5,185.16,10.969999999999999,161.99,36.22,-0.06,4.04,2.02
363,5,185.2,10.96,163.44,36.22,-0.06,4.04,2.02
363,5,185.24,10.96,164.89,36.22,-0.06,4.04,2.02
363,5,185.28,10.96,166.34,36.22,-0.06,4.04,2.02
363,5,185.32,10.95,167.79,36.21,-0.06,4.04,2.02
363,5,185.36,10.95,169.24,36.21,-0.06,4.04,2.02
363,5,185.4,10.940000000000001,170.68,36.21,-0.06,4.04,2.02
363,5,185.44,10.940000000000001,172.13,36.21,-0.06,4.04,2.02
363,5,185.48,10.940000000000001,173.57999999999998,36.21,-0.06,4.04,2.02
363,5,185.52,10.93,175.03,36.2,-0.06,4.04,2.02
363,5,185.56,10.93,176.48,36.2,-0.06,4.04,2.02
363,5,185.6,10.93,177.93,36.2,-0.06,4.04,2.02
363,5,185.64,10.93,179.38,36.2,-0.06,4.04,2.02
363,5,185.68,10.920000000000002,180.82999999999998,36.19,-0.06,4.04,2.02
363,5,185.72,10.920000000000002,182.26999999999998,36.19,-0.06,4.04,2.02
363,5,185.76,10.920000000000002,183.71,36.19,-0.06,4.04,2.02
363,5,185.8,10.920000000000002,185.15,36.19,-0.06,4.04,2.02
363,5,185.84,10.91,186.60999999999999,36.18,-0.06,4.04,2.02
363,5,185.88,10.91,188.06,36.18,-0.06,4.04,2.02
363,5,185.92,10.91,189.51999999999998,36.18,-0.06,4.04,2.02
363,5,185.96,10.91,190.97,36.18,-0.06,4.04,2.02
363,5,186.0,10.91,192.41,36.17,-0.06,4.04,2.02
363,5,186.04,10.899999999999999,193.85999999999999,36.17,-0.06,4.04,2.02
363,5,186.08,10.899999999999999,195.29999999999998,36.17,-0.06,4.04,2.02
363,5,186.12,10.899999999999999,196.74,36.17,-0.06,4.04,2.02
363,5,186.16,10.899999999999999,198.18,36.16,-0.06,4.04,2.02
363,5,186.2,10.89,199.63,36.16,-0.06,4.04,2.02
363,5,186.24,10.89,201.07,36.16,-0.06,4.04,2.02
363,5,186.28,10.89,202.51999999999998,36.16,-0.07,4.04,2.02
363,5,186.32,10.879999999999999,203.96,36.15,-0.07,4.04,2.02
363,5,186.36,10.879999999999999,205.41,36.15,-0.07,4.04,2.02
363,5,186.4,10.879999999999999,206.85,36.15,-0.07,4.04,2.02
363,5,186.44,10.870000000000001,208.29999999999998,36.15,-0.07,4.04,2.02
363,5,186.48,10.870000000000001,209.75,36.14,-0.07,4.04,2.02
363,5,186.52,10.86,211.19,36.14,-0.07,4.04,2.02
363,5,186.56,10.86,212.63,36.14,-0.07,4.04,2.02
363,5,186.6,10.850000000000001,214.07999999999998,36.13,-0.07,4.04,2.02
363,5,186.64,10.850000000000001,215.53,36.13,-0.08,4.04,2.02
363,5,186.68,10.84,216.98,36.13,-0.08,4.04,2.02
363,5,186.72,10.84,218.42,36.13,-0.08,4.04,2.02
363,5,186.76,10.829999999999998,219.85999999999999,36.12,-0.08,4.04,2.02
363,5,186.8,10.829999999999998,221.31,36.12,-0.08,4.04,2.02
363,5,186.84,10.82,222.75,36.12,-0.09,4.04,2.02
363,5,186.88,10.809999999999999,224.19,36.11,-0.09,4.04,2.02
363,5,186.92,10.809999999999999,225.64,36.11,-0.09,4.04,2.02
363,5,186.96,10.8,227.09,36.11,-0.09,4.04,2.02
363,5,187.0,10.79,228.54,36.1,-0.1,4.04,2.02
363,5,187.04,10.79,229.99,36.1,-0.1,4.04,2.02
363,5,187.08,10.780000000000001,231.43,36.09,-0.1,4.04,2.02
363,5,187.12,10.77,232.87,36.09,-0.1,4.04,2.02
363,5,187.16,10.77,234.32999999999998,36.09,-0.11,4.04,2.02
363,5,187.2,10.760000000000002,235.76999999999998,36.08,-0.11,4.04,2.02
363,5,187.24,10.75,237.22,36.08,-0.11,4.04,2.02
363,5,187.28,10.75,238.66,36.07,-0.11,4.04,2.02
363,5,187.32,10.739999999999998,240.1,36.07,-0.12,4.04,2.02
363,5,187.36,10.739999999999998,241.54,36.06,-0.12,4.04,2.02
363,5,187.4,10.73,242.98,36.06,-0.12,4.04,2.02
363,5,187.44,10.719999999999999,244.42,36.05,-0.12,4.04,2.02
363,5,187.48,10.719999999999999,245.87,36.05,-0.13,4.04,2.02
363,5,187.52,10.71,247.31,36.04,-0.13,4.04,2.02
363,5,187.56,10.71,248.75,36.04,-0.13,4.04,2.02
363,5,187.6,10.71,250.19,36.03,-0.13,4.04,2.02
363,5,187.64,10.7,251.63,36.03,-0.14,4.04,2.02
363,5,187.68,10.7,253.07,36.02,-0.14,4.04,2.02
363,5,187.72,10.690000000000001,254.51,36.02,-0.14,4.04,2.02
363,5,187.76,10.690000000000001,255.95,36.01,-0.14,4.04,2.02
363,5,187.8,10.690000000000001,257.39,36.01,-0.14,4.04,2.02
363,5,187.84,10.68,258.83,36.0,-0.15,4.04,2.02
363,5,187.88,10.68,260.27,35.99,-0.15,4.04,2.02
363,5,187.92,10.68,261.72,35.99,-0.15,4.04,2.02
363,5,187.96,10.670000000000002,263.15999999999997,35.98,-0.15,4.04,2.02
363,5,188.0,10.670000000000002,264.61,35.98,-0.16,4.04,2.02
363,5,188.04,10.670000000000002,266.04999999999995,35.97,-0.16,4.04,2.02
363,5,188.08,10.66,267.49,35.96,-0.16,4.04,2.02
363,5,188.12,10.66,268.91999999999996,35.96,-0.16,4.04,2.02
363,5,188.16,10.66,270.35,35.95,-0.16,4.04,2.02
363,5,188.2,10.66,271.78999999999996,35.94,-0.17,4.04,2.02
363,5,188.24,10.649999999999999,273.22,35.94,-0.17,4.04,2.02
363,5,188.28,10.649999999999999,274.65999999999997,35.93,-0.17,4.04,2.02
363,5,188.32,10.649999999999999,276.09000000000003,35.92,-0.17,4.04,2.02
363,5,188.36,10.649999999999999,277.53,35.92,-0.17,4.04,2.02
363,5,188.4,10.64,278.96000000000004,35.91,-0.17,4.04,2.02
363,5,188.44,10.64,280.4,35.9,-0.18,4.04,2.02
363,5,188.48,10.64,281.84,35.9,-0.18,4.04,2.02
363,5,188.52,10.64,283.27,35.89,-0.18,4.04,2.02
363,5,188.56,10.629999999999999,284.71,35.88,-0.18,4.04,2.02
363,5,188.6,10.629999999999999,286.14,35.87,-0.18,4.04,2.02
363,5,188.64,10.629999999999999,287.58,35.87,-0.18,4.04,2.02
363,5,188.68,10.620000000000001,289.01,35.86,-0.19,4.04,2.02
363,5,188.72,10.620000000000001,290.45,35.85,-0.19,4.04,2.02
363,5,188.76,10.620000000000001,291.88,35.84,-0.19,4.04,2.02
363,5,188.8,10.620000000000001,293.32,35.84,-0.19,4.04,2.02
363,5,188.84,10.61,294.76,35.83,-0.19,4.04,2.02
363,5,188.88,10.61,296.19,35.82,-0.2,4.04,2.02
363,5,188.92,10.61,297.62,35.81,-0.2,4.04,2.02
363,5,188.96,10.61,299.05,35.81,-0.2,4.04,2.02
363,5,189.0,10.61,300.48,35.8,-0.2,4.04,2.02
363,5,189.04,10.600000000000001,301.92,35.79,-0.2,4.04,2.02
363,5,189.08,10.600000000000001,303.35,35.78,-0.21,4.04,2.02
363,5,189.12,10.600000000000001,304.78,35.77,-0.21,4.04,2.02
363,5,189.16,10.600000000000001,306.22,35.77,-0.21,4.04,2.02
363,5,189.2,10.600000000000001,307.65999999999997,35.76,-0.21,4.04,2.02
363,5,189.24,10.600000000000001,309.1,35.75,-0.21,4.04,2.02
363,5,189.28,10.59,310.55,35.74,-0.21,4.04,2.02
363,5,189.32,10.59,311.99,35.73,-0.21,4.04,2.02
363,5,189.36,10.59,313.42,35.72,-0.21,4.04,2.02
363,5,189.4,10.59,314.86,35.71,-0.21,4.04,2.02
363,5,189.44,10.59,316.28,35.7,-0.21,4.04,2.02
363,5,189.48,10.59,317.7,35.7,-0.21,4.04,2.02
363,5,189.52,10.59,319.12,35.69,-0.21,4.04,2.02
363,5,189.56,10.59,320.53999999999996,35.68,-0.21,4.04,2.02
363,5,189.6,10.59,321.95,35.67,-0.21,4.04,2.02
363,5,189.64,10.59,323.37,35.66,-0.2,4.04,2.02
363,5,189.68,10.579999999999998,324.78999999999996,35.65,-0.2,4.04,2.02
363,5,189.72,10.579999999999998,326.21,35.65,-0.2,4.04,2.02
363,5,189.76,10.579999999999998,327.64,35.64,-0.2,4.04,2.02
363,5,189.8,10.579999999999998,329.07,35.63,-0.19,4.04,2.02
363,5,189.84,10.579999999999998,330.49,35.62,-0.19,4.04,2.02
363,5,189.88,10.579999999999998,331.90999999999997,35.62,-0.19,4.04,2.02
363,5,189.92,10.57,333.33,35.61,-0.18,4.04,2.02
363,5,189.96,10.57,334.75,35.6,-0.18,4.04,2.02
363,5,190.0,10.57,336.17,35.59,-0.18,4.04,2.02
363,5,190.04,10.57,337.59,35.59,-0.18,4.04,2.02
363,5,190.08,10.559999999999999,339.0,35.58,-0.17,4.04,2.02
363,5,190.12,10.559999999999999,340.42,35.57,-0.17,4.04,2.02
363,5,190.16,10.559999999999999,341.84,35.57,-0.17,4.04,2.02
363,5,190.2,10.55,343.25,35.56,-0.17,4.04,2.02
363,5,190.24,10.55,344.68,35.55,-0.16,4.04,2.02
363,5,190.28,10.55,346.11,35.55,-0.16,4.04,2.02
363,5,190.32,10.54,347.53,35.54,-0.16,4.04,2.02
363,5,190.36,10.54,348.96,35.53,-0.16,4.04,2.02
363,5,190.4,10.54,350.39,35.53,-0.16,4.04,2.02
363,5,190.44,10.530000000000001,351.82,35.52,-0.16,4.04,2.02
363,5,190.48,10.530000000000001,353.24,35.51,-0.16,4.04,2.02
363,5,190.52,10.530000000000001,354.65999999999997,35.51,-0.16,4.04,2.02
363,5,190.56,10.52,356.07,35.5,-0.15,4.04,2.02
363,5,190.6,10.52,357.48,35.5,-0.15,4.04,2.02
363,5,190.64,10.52,358.87,35.49,-0.15,4.04,2.02
363,5,190.68,10.510000000000002,360.26,35.48,-0.15,4.04,2.02
363,5,190.72,10.510000000000002,361.7,35.48,-0.15,4.04,2.02
363,5,190.76,10.510000000000002,363.13,35.47,-0.15,4.04,2.02
363,5,190.8,10.5,364.56,35.47,-0.15,4.04,2.02
363,5,190.84,10.5,365.99,35.46,-0.15,4.04,2.02
363,5,190.88,10.489999999999998,367.40999999999997,35.45,-0.16,4.04,2.02
363,5,190.92,10.489999999999998,368.84,35.45,-0.16,4.04,2.02
363,5,190.96,10.48,370.27,35.44,-0.16,4.04,2.02
363,5,191.0,10.48,371.69,35.43,-0.16,4.04,2.02
363,5,191.04,10.469999999999999,373.11,35.43,-0.16,4.04,2.02
363,5,191.08,10.469999999999999,374.53,35.42,-0.16,4.04,2.02
363,5,191.12,10.46,375.95,35.42,-0.16,4.04,2.02
363,5,191.16,10.46,377.37,35.41,-0.16,4.04,2.02
363,5,191.2,10.45,378.79,35.4,-0.16,4.04,2.02
363,5,191.24,10.45,380.21,35.4,-0.16,4.04,2.02
363,5,191.28,10.440000000000001,381.63,35.39,-0.17,4.04,2.02
363,5,191.32,10.43,383.04,35.38,-0.17,4.04,2.02
363,5,191.36,10.43,384.45,35.38,-0.17,4.04,2.02
363,5,191.4,10.420000000000002,385.86,35.37,-0.17,4.04,2.02
363,5,191.44,10.41,387.27,35.36,-0.17,4.04,2.02
363,5,191.48,10.41,388.68,35.36,-0.17,4.04,2.02
363,5,191.52,10.399999999999999,390.09,35.35,-0.17,4.04,2.02
363,5,191.56,10.39,391.5,35.34,-0.17,4.04,2.02
363,5,191.6,10.39,392.92,35.34,-0.17,4.04,2.02
363,5,191.64,10.379999999999999,394.33,35.33,-0.17,4.04,2.02
363,5,191.68,10.370000000000001,395.74,35.32,-0.17,4.04,2.02
363,5,191.72,10.370000000000001,397.15999999999997,35.32,-0.17,4.04,2.02
363,5,191.76,10.36,398.57,35.31,-0.17,4.04,2.02
363,5,191.8,10.350000000000001,399.98,35.3,-0.17,4.04,2.02
363,5,191.84,10.34,401.39,35.3,-0.17,4.04,2.02
363,5,191.88,10.34,402.81,35.29,-0.17,4.04,2.02
363,5,191.92,10.329999999999998,404.21999999999997,35.28,-0.17,4.04,2.02
363,5,191.96,10.32,405.63,35.28,-0.17,4.04,2.02
363,5,192.0,10.309999999999999,407.04,35.27,-0.17,4.04,2.02
363,5,192.04,10.309999999999999,408.45,35.26,-0.17,4.04,2.02
365,4,184.16,8.39,0.9599999999999795,29.13,-0.45,3.94,2.02
365,4,184.2,8.39,2.0299999999999727,29.11,-0.45,3.94,2.02
365,4,184.24,8.39,3.1299999999999955,29.1,-0.45,3.94,2.02
365,4,184.28,8.39,4.259999999999991,29.08,-0.45,3.94,2.02
365,4,184.32,8.39,5.409999999999968,29.06,-0.45,3.94,2.02
365,4,184.36,8.39,6.560000000000002,29.04,-0.45,3.94,2.02
365,4,184.4,8.39,7.730000000000018,29.02,-0.45,3.94,2.02
365,4,184.44,8.39,8.899999999999977,29.01,-0.45,3.94,2.02
365,4,184.48,8.39,10.069999999999993,28.99,-0.45,3.94,2.02
365,4,184.52,8.39,11.240000000000009,28.97,-0.45,3.94,2.02
365,4,184.56,8.39,12.409999999999968,28.95,-0.45,3.94,2.02
365,4,184.6,8.39,13.569999999999993,28.94,-0.45,3.94,2.02
365,4,184.64,8.39,14.730000000000018,28.92,-0.45,3.94,2.02
365,4,184.68,8.39,15.899999999999977,28.9,-0.45,3.94,2.02
365,4,184.72,8.39,17.060000000000002,28.88,-0.45,3.94,2.02
365,4,184.76,8.39,18.21999999999997,28.86,-0.45,3.94,2.02
365,4,184.8,8.39,19.370000000000005,28.85,-0.45,3.94,2.02
365,4,184.84,8.399999999999999,20.519999999999982,28.83,-0.45,3.94,2.02
365,4,184.88,8.399999999999999,21.670000000000016,28.81,-0.45,3.94,2.02
365,4,184.92,8.399999999999999,22.810000000000002,28.79,-0.44,3.94,2.02
365,4,184.96,8.399999999999999,23.94999999999999,28.77,-0.44,3.94,2.02
365,4,185.0,8.399999999999999,25.100000000000023,28.76,-0.44,3.94,2.02
365,4,185.04,8.399999999999999,26.25,28.74,-0.44,3.94,2.02
365,4,185.08,8.399999999999999,27.399999999999977,28.72,-0.44,3.94,2.02
365,4,185.12,8.399999999999999,28.560000000000002,28.7,-0.44,3.94,2.02
365,4,185.16,8.399999999999999,29.70999999999998,28.69,-0.44,3.94,2.02
365,4,185.2,8.399999999999999,30.860000000000014,28.67,-0.44,3.94,2.02
365,4,185.24,8.399999999999999,32.00999999999999,28.65,-0.44,3.94,2.02
365,4,185.28,8.399999999999999,33.15999999999997,28.63,-0.44,3.94,2.02
365,4,185.32,8.399999999999999,34.31,28.62,-0.44,3.94,2.02
365,4,185.36,8.399999999999999,35.45999999999998,28.6,-0.44,3.94,2.02
365,4,185.4,8.399999999999999,36.60000000000002,28.58,-0.44,3.94,2.02
365,4,185.44,8.399999999999999,37.73000000000002,28.56,-0.44,3.94,2.02
365,4,185.48,8.399999999999999,38.870000000000005,28.54,-0.44,3.94,2.02
365,4,185.52,8.399999999999999,40.0,28.53,-0.44,3.94,2.02
365,4,185.56,8.399999999999999,41.139999999999986,28.51,-0.44,3.94,2.02
365,4,185.6,8.399999999999999,42.27999999999997,28.49,-0.44,3.94,2.02
365,4,185.64,8.399999999999999,43.40999999999997,28.47,-0.44,3.94,2.02
365,4,185.68,8.399999999999999,44.54000000000002,28.46,-0.44,3.94,2.02
365,4,185.72,8.399999999999999,45.670000000000016,28.44,-0.44,3.94,2.02
365,4,185.76,8.399999999999999,46.81,28.42,-0.44,3.94,2.02
365,4,185.8,8.39,47.94999999999999,28.4,-0.44,3.94,2.02
365,4,185.84,8.39,49.089999999999975,28.39,-0.44,3.94,2.02
365,4,185.88,8.39,50.25,28.37,-0.44,3.94,2.02
365,4,185.92,8.39,51.389999999999986,28.35,-0.44,3.94,2.02
365,4,185.96,8.39,52.54000000000002,28.33,-0.44,3.94,2.02
365,4,186.0,8.39,53.68000000000001,28.32,-0.44,3.94,2.02
365,4,186.04,8.39,54.81,28.3,-0.44,3.94,2.02
365,4,186.08,8.39,55.94,28.28,-0.44,3.94,2.02
365,4,186.12,8.39,57.06999999999999,28.26,-0.44,3.94,2.02
365,4,186.16,8.39,58.19,28.25,-0.44,3.94,2.02
365,4,186.2,8.39,59.31,28.23,-0.44,3.94,2.02
365,4,186.24,8.39,60.44,28.21,-0.44,3.94,2.02
365,4,186.28,8.39,61.56,28.19,-0.44,3.94,2.02
365,4,186.32,8.39,62.69,28.18,-0.43,3.94,2.02
365,4,186.36,8.39,63.81,28.16,-0.43,3.94,2.02
365,4,186.4,8.39,64.94999999999999,28.14,-0.43,3.94,2.02
365,4,186.44,8.39,66.07,28.12,-0.43,3.94,2.02
365,4,186.48,8.39,67.19999999999999,28.11,-0.43,3.94,2.02
365,4,186.52,8.39,68.32999999999998,28.09,-0.43,3.94,2.02
365,4,186.56,8.39,69.45999999999998,28.07,-0.43,3.94,2.02
365,4,186.6,8.39,70.57999999999998,28.06,-0.43,3.94,2.02
365,4,186.64,8.39,71.69999999999999,28.04,-0.43,3.94,2.02
365,4,186.68,8.39,72.81,28.02,-0.43,3.94,2.02
365,4,186.72,8.39,73.93,28.0,-0.42,3.94,2.02
365,4,186.76,8.39,75.05000000000001,27.99,-0.42,3.94,2.02
365,4,186.8,8.39,76.15999999999997,27.97,-0.42,3.94,2.02
365,4,186.84,8.39,77.27999999999997,27.95,-0.42,3.94,2.02
365,4,186.88,8.39,78.39999999999998,27.94,-0.42,3.94,2.02
365,4,186.92,8.39,79.51999999999998,27.92,-0.42,3.94,2.02
365,4,186.96,8.39,80.63999999999999,27.9,-0.41,3.94,2.02
365,4,187.0,8.39,81.75999999999999,27.89,-0.41,3.94,2.02
365,4,187.04,8.39,82.87,27.87,-0.41,3.94,2.02
365,4,187.08,8.39,83.99000000000001,27.85,-0.41,3.94,2.02
365,4,187.12,8.379999999999999,85.11000000000001,27.84,-0.41,3.94,2.02
365,4,187.16,8.379999999999999,86.23000000000002,27.82,-0.41,3.94,2.02
365,4,187.2,8.379999999999999,87.33999999999997,27.8,-0.4,3.94,2.02
365,4,187.24,8.379999999999999,88.44999999999999,27.79,-0.4,3.94,2.02
365,4,187.28,8.379999999999999,89.56,27.77,-0.4,3.94,2.02
365,4,187.32,8.379999999999999,90.67000000000002,27.76,-0.4,3.94,2.02
365,4,187.36,8.379999999999999,91.77999999999997,27.74,-0.39,3.94,2.02
365,4,187.4,8.379999999999999,92.89999999999998,27.72,-0.39,3.94,2.02
365,4,187.44,8.379999999999999,94.00999999999999,27.71,-0.39,3.94,2.02
365,4,187.48,8.379999999999999,95.12,27.69,-0.39,3.94,2.02
365,4,187.52,8.379999999999999,96.23000000000002,27.68,-0.38,3.94,2.02
365,4,187.56,8.370000000000001,97.33999999999997,27.66,-0.38,3.94,2.02
365,4,187.6,8.370000000000001,98.44,27.65,-0.37,3.94,2.02
365,4,187.64,8.370000000000001,99.55000000000001,27.63,-0.37,3.94,2.02
365,4,187.68,8.370000000000001,100.64999999999998,27.62,-0.37,3.94,2.02
365,4,187.72,8.370000000000001,101.75,27.6,-0.36,3.94,2.02
365,4,187.76,8.370000000000001,102.85000000000002,27.59,-0.36,3.94,2.02
365,4,187.8,8.36,103.94999999999999,27.57,-0.35,3.94,2.02
365,4,187.84,8.36,105.06,27.56,-0.35,3.94,2.02
365,4,187.88,8.36,106.15999999999997,27.55,-0.34,3.94,2.02
365,4,187.92,8.36,107.26999999999998,27.53,-0.33,3.94,2.02
365,4,187.96,8.350000000000001,108.37,27.52,-0.33,3.94,2.02
365,4,188.0,8.350000000000001,109.46999999999997,27.5,-0.32,3.94,2.02
365,4,188.04,8.350000000000001,110.57,27.49,-0.32,3.94,2.02
365,4,188.08,8.350000000000001,111.65999999999997,27.48,-0.31,3.94,2.02
365,4,188.12,8.34,112.75999999999999,27.47,-0.3,3.94,2.02
365,4,188.16,8.34,113.85000000000002,27.45,-0.3,3.94,2.02
365,4,188.2,8.34,114.94999999999999,27.44,-0.29,3.94,2.02
365,4,188.24,8.34,116.05000000000001,27.43,-0.28,3.94,2.02
365,4,188.28,8.329999999999998,117.13999999999999,27.42,-0.27,3.94,2.02
365,4,188.32,8.329999999999998,118.23000000000002,27.41,-0.27,3.94,2.02
365,4,188.36,8.329999999999998,119.32999999999998,27.4,-0.26,3.94,2.02
365,4,188.4,8.329999999999998,120.42000000000002,27.39,-0.25,3.94,2.02
365,4,188.44,8.32,121.50999999999999,27.38,-0.25,3.94,2.02
365,4,188.48,8.32,122.60000000000002,27.37,-0.24,3.94,2.02
365,4,188.52,8.32,123.69,27.36,-0.23,3.94,2.02
365,4,188.56,8.309999999999999,124.77999999999997,27.35,-0.22,3.94,2.02
365,4,188.6,8.309999999999999,125.86000000000001,27.34,-0.22,3.94,2.02
365,4,188.64,8.309999999999999,126.94999999999999,27.33,-0.21,3.94,2.02
365,4,188.68,8.3,128.05,27.32,-0.2,3.94,2.02
365,4,188.72,8.3,129.14,27.32,-0.2,3.94,2.02
365,4,188.76,8.29,130.23000000000002,27.31,-0.19,3.94,2.02
365,4,188.8,8.29,131.32,27.3,-0.18,3.94,2.02
365,4,188.84,8.29,132.42000000000002,27.29,-0.18,3.94,2.02
365,4,188.88,8.280000000000001,133.51,27.29,-0.17,3.94,2.02
365,4,188.92,8.280000000000001,134.60000000000002,27.28,-0.17,3.94,2.02
365,4,188.96,8.280000000000001,135.7,27.27,-0.16,3.94,2.02
365,4,189.0,8.27,136.79000000000002,27.27,-0.15,3.94,2.02
365,4,189.04,8.27,137.88,27.26,-0.15,3.94,2.02
